Algorithm,Total_Delay_D,Effective_Delay,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness,Converged_Status,Experiment,Variable_Value,Resource_Factor,Replicate,Replicate_Seed
our,0.12677180925659995,0.12677180925659995,3.6301778940178564,0.0944051425899333,0.03236666666666666,0.5374590511111111,0.0,2.9963188477348566,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
ffd-m,0.12452180925659996,0.12452180925659996,3.6301778940178564,0.0944051425899333,0.030116666666666667,0.5374590511111111,0.0,3.0075688477348566,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
cds-m,0.12677180925659995,0.12677180925659995,3.6301778940178564,0.0944051425899333,0.03236666666666666,0.5374590511111111,0.0,2.9963188477348566,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
random-m,0.1312674111084518,0.1312674111084518,3.6301778940178564,0.09440514258993328,0.03686226851851852,0.5374590511111111,0.0,2.9738408384755974,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
greedy-m,0.13150722592326664,0.13150722592326664,3.6301778940178564,0.0944051425899333,0.037102083333333334,0.5374590511111111,0.0,2.9726417644015233,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
lego,0.12677180925659995,0.12677180925659995,3.6301778940178564,0.0944051425899333,0.03236666666666666,0.5374590511111111,0.0,2.9963188477348566,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
drs,0.12822435555289624,0.12822435555289624,3.6301778940178564,0.0944051425899333,0.03381921296296296,0.5374590511111111,0.0,2.989056116253375,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,3,70045
our,0.09099231191486735,0.09099231191486735,3.598561570385341,0.07565897858153402,0.015333333333333332,0.35416179555555555,0.0,3.1436000108110043,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
ffd-m,0.087109287581498,0.087109287581498,3.589891993213004,0.08045373202594244,0.006655555555555555,0.41066258222222224,0.0,3.154345555305514,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
cds-m,0.0884203986926091,0.0884203986926091,3.589891993213004,0.08045373202594244,0.007966666666666667,0.41066258222222224,0.0,3.1477899997499583,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
random-m,0.12045558387779426,0.12045558387779426,3.589891993213004,0.08045373202594241,0.04000185185185185,0.41066258222222224,0.0,2.987614073824033,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
greedy-m,0.1237389172111276,0.1237389172111276,3.589891993213004,0.08045373202594241,0.04328518518518519,0.41066258222222224,0.0,2.971197407157366,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
lego,0.0884203986926091,0.0884203986926091,3.589891993213004,0.08045373202594244,0.007966666666666667,0.41066258222222224,0.0,3.1477899997499583,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
drs,0.117346324618535,0.117346324618535,3.589891993213004,0.08045373202594241,0.036892592592592595,0.41066258222222224,0.0,3.003160370120329,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,4,70046
our,0.06517396980350025,0.06517396980350025,3.603686800733139,0.06299063647016692,0.0021833333333333336,0.3553736477777778,0.0,3.277816951715638,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
ffd-m,0.08838151980824287,0.08838151980824287,3.5908570967857965,0.07828151980824287,0.010100000000000001,0.41791831,0.0,3.148949497744582,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
cds-m,0.08838151980824287,0.08838151980824287,3.5908570967857965,0.07828151980824287,0.010100000000000001,0.41791831,0.0,3.148949497744582,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
random-m,0.11915318647490956,0.11915318647490956,3.5908570967857965,0.0782815198082429,0.04087166666666667,0.41791831,0.0,2.9950911644112486,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
greedy-m,0.11121707536379846,0.11121707536379846,3.5908570967857965,0.0782815198082429,0.03293555555555556,0.41791831,0.0,3.034771719966804,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
lego,0.08838151980824287,0.08838151980824287,3.5908570967857965,0.07828151980824287,0.010100000000000001,0.41791831,0.0,3.148949497744582,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
drs,0.11799596425268734,0.11799596425268734,3.5908570967857965,0.0782815198082429,0.03971444444444444,0.41791831,0.0,3.0008772755223596,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,5,70047
our,0.05840660297079172,0.05840660297079172,3.5490422094022462,0.05840660297079172,0.0,0.28448537888888886,0.0,3.2570091945482877,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
ffd-m,0.05883477730798856,0.05883477730798856,3.547771941684687,0.05883477730798856,0.0,0.29052925444444444,0.0,3.253598055144744,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
cds-m,0.05883477730798856,0.05883477730798856,3.547771941684687,0.05883477730798856,0.0,0.29052925444444444,0.0,3.253598055144744,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
random-m,0.10243477730798856,0.10243477730798856,3.547771941684687,0.05883477730798856,0.0436,0.29052925444444444,0.0,3.035598055144744,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
greedy-m,0.09895144397465523,0.09895144397465523,3.547771941684687,0.05883477730798856,0.04011666666666667,0.29052925444444444,0.0,3.0530147218114108,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
lego,0.05883477730798856,0.05883477730798856,3.547771941684687,0.05883477730798856,0.0,0.29052925444444444,0.0,3.253598055144744,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
drs,0.10163848101169227,0.10163848101169227,3.547771941684687,0.05883477730798856,0.04280370370370371,0.29052925444444444,0.0,3.039579536626226,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,6,70048
our,0.08089722219067808,0.08089722219067808,3.612950776049712,0.05753055552401141,0.023366666666666664,0.2901304922222222,0.0,3.2084646650963218,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
ffd-m,0.061264922489977704,0.061264922489977704,3.6065359240760415,0.0594649224899777,0.0018,0.3405874033333333,0.0,3.300211311626153,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
cds-m,0.08283158915664436,0.08283158915664436,3.6065359240760415,0.0594649224899777,0.023366666666666664,0.3405874033333333,0.0,3.1923779782928197,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
random-m,0.09915103360108882,0.09915103360108882,3.6065359240760415,0.0594649224899777,0.03968611111111111,0.3405874033333333,0.0,3.1107807560705973,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
greedy-m,0.09715936693442215,0.09715936693442215,3.6065359240760415,0.0594649224899777,0.03769444444444444,0.3405874033333333,0.0,3.120739089403931,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
lego,0.08283158915664436,0.08283158915664436,3.6065359240760415,0.0594649224899777,0.023366666666666664,0.3405874033333333,0.0,3.1923779782928197,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
drs,0.10012325582331102,0.10012325582331102,3.6065359240760415,0.0594649224899777,0.04065833333333333,0.3405874033333333,0.0,3.1059196449594864,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,7,70049
our,0.10467605177818678,0.10467605177818678,3.5604671181256595,0.07250271844485344,0.03217333333333334,0.3356694211111111,0.0,3.0370868592347255,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
ffd-m,0.0736705317163609,0.0736705317163609,3.5596414441092463,0.07270386504969423,0.0009666666666666667,0.34171329666666667,0.0,3.191288785527442,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
cds-m,0.10487719838302761,0.10487719838302761,3.5596414441092463,0.07270386504969427,0.03217333333333334,0.34171329666666667,0.0,3.035255452194108,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
random-m,0.11502942060524982,0.11502942060524982,3.5596414441092463,0.07270386504969427,0.042325555555555554,0.34171329666666667,0.0,2.984494341082997,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
greedy-m,0.1101949761608054,0.1101949761608054,3.5596414441092463,0.07270386504969427,0.03749111111111112,0.34171329666666667,0.0,3.008666563305219,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
lego,0.10487719838302761,0.10487719838302761,3.5596414441092463,0.07270386504969427,0.03217333333333334,0.34171329666666667,0.0,3.035255452194108,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
drs,0.11293942060524984,0.11293942060524984,3.5596414441092463,0.07270386504969427,0.04023555555555556,0.34171329666666667,0.0,2.9949443410829972,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,8,70050
our,0.12313241455289295,0.12313241455289295,3.5497588631257133,0.09881019233067072,0.024322222222222224,0.3657431655555556,0.0,2.9340967903612487,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
ffd-m,0.10756159135722017,0.10756159135722017,3.5428041473720806,0.10093936913499794,0.006622222222222223,0.41620007666666664,0.0,3.0049961905859797,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
cds-m,0.12182825802388683,0.12182825802388683,3.5428041473720806,0.10093936913499794,0.020888888888888887,0.41620007666666664,0.0,2.9336628572526466,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
random-m,0.1415060358016646,0.1415060358016646,3.5428041473720806,0.10093936913499794,0.04056666666666667,0.41620007666666664,0.0,2.8352739683637576,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
greedy-m,0.1343060358016646,0.1343060358016646,3.5428041473720806,0.10093936913499794,0.03336666666666666,0.41620007666666664,0.0,2.8712739683637576,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
lego,0.12182825802388683,0.12182825802388683,3.5428041473720806,0.10093936913499794,0.020888888888888887,0.41620007666666664,0.0,2.9336628572526466,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
drs,0.1437060358016646,0.1437060358016646,3.5428041473720806,0.10093936913499794,0.042766666666666654,0.41620007666666664,0.0,2.8242739683637574,"{'congested': False, 'oom': False}",resource_factor,2.0,2.0,9,70051
