Step,Algorithm,Replicate,Load_Factor,Capacity_Factor,Total_Delay_D,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness
43,lego,3,0.619,1.2141,0.0291568202871646,2.5837136622504504,0.019751414881759195,0.009405405405405406,0.3133075721939811,0.0,2.437929560814627
43,drs,3,0.619,1.2141,0.06157415192463171,2.8432326688623313,0.023159737510217295,0.03841441441441441,0.33053686503539825,0.0,2.535361909239173
44,our,3,0.619,1.2141,0.07639587569315422,3.6230981920577316,0.07639587569315422,0.0,0.3377345523297288,0.0,3.2411188135919606
44,ffd-m,3,0.619,1.2141,0.03191299268248879,2.8326997152314632,0.020885965655461757,0.011027027027027028,0.32079363878362127,0.0,2.673134751819019
44,cds-m,3,0.619,1.2141,0.027336255545895048,2.4328281926703523,0.017930850140489642,0.009405405405405406,0.30862878057545595,0.0,2.296146914940877
44,random-m,3,0.619,1.2141,0.05486794763744374,2.8326997152314632,0.020885965655461757,0.03398198198198198,0.32079363878362127,0.0,2.5583599770442444
44,greedy-m,3,0.619,1.2141,0.06223715644679595,2.4328281926703523,0.017930850140489642,0.0443063063063063,0.30862878057545595,0.0,2.1216424104363725
44,lego,3,0.619,1.2141,0.0291568202871646,2.5837136622504504,0.019751414881759195,0.009405405405405406,0.3133075721939811,0.0,2.437929560814627
44,drs,3,0.619,1.2141,0.06157415192463171,2.8432326688623313,0.023159737510217295,0.03841441441441441,0.33053686503539825,0.0,2.535361909239173
45,our,3,0.619,1.2141,0.07639587569315422,3.6230981920577316,0.07639587569315422,0.0,0.3377345523297288,0.0,3.2411188135919606
45,ffd-m,3,0.619,1.2141,0.03191299268248879,2.8326997152314632,0.020885965655461757,0.011027027027027028,0.32079363878362127,0.0,2.673134751819019
45,cds-m,3,0.619,1.2141,0.027336255545895048,2.4328281926703523,0.017930850140489642,0.009405405405405406,0.30862878057545595,0.0,2.296146914940877
45,random-m,3,0.619,1.2141,0.05486794763744374,2.8326997152314632,0.020885965655461757,0.03398198198198198,0.32079363878362127,0.0,2.5583599770442444
45,greedy-m,3,0.619,1.2141,0.06223715644679595,2.4328281926703523,0.017930850140489642,0.0443063063063063,0.30862878057545595,0.0,2.1216424104363725
45,lego,3,0.619,1.2141,0.0291568202871646,2.5837136622504504,0.019751414881759195,0.009405405405405406,0.3133075721939811,0.0,2.437929560814627
45,drs,3,0.619,1.2141,0.06157415192463171,2.8432326688623313,0.023159737510217295,0.03841441441441441,0.33053686503539825,0.0,2.535361909239173
46,our,3,0.619,1.2141,0.07639587569315422,3.6230981920577316,0.07639587569315422,0.0,0.3377345523297288,0.0,3.2411188135919606
46,ffd-m,3,0.619,1.2141,0.03191299268248879,2.8326997152314632,0.020885965655461757,0.011027027027027028,0.32079363878362127,0.0,2.673134751819019
46,cds-m,3,0.619,1.2141,0.027336255545895048,2.4328281926703523,0.017930850140489642,0.009405405405405406,0.30862878057545595,0.0,2.296146914940877
46,random-m,3,0.619,1.2141,0.05486794763744374,2.8326997152314632,0.020885965655461757,0.03398198198198198,0.32079363878362127,0.0,2.5583599770442444
46,greedy-m,3,0.619,1.2141,0.06223715644679595,2.4328281926703523,0.017930850140489642,0.0443063063063063,0.30862878057545595,0.0,2.1216424104363725
46,lego,3,0.619,1.2141,0.0291568202871646,2.5837136622504504,0.019751414881759195,0.009405405405405406,0.3133075721939811,0.0,2.437929560814627
46,drs,3,0.619,1.2141,0.06157415192463171,2.8432326688623313,0.023159737510217295,0.03841441441441441,0.33053686503539825,0.0,2.535361909239173
47,our,3,0.619,1.2141,0.07639587569315422,3.6230981920577316,0.07639587569315422,0.0,0.3377345523297288,0.0,3.2411188135919606
47,ffd-m,3,0.619,1.2141,0.03191299268248879,2.8326997152314632,0.020885965655461757,0.011027027027027028,0.32079363878362127,0.0,2.673134751819019
47,cds-m,3,0.619,1.2141,0.027336255545895048,2.4328281926703523,0.017930850140489642,0.009405405405405406,0.30862878057545595,0.0,2.296146914940877
47,random-m,3,0.619,1.2141,0.05486794763744374,2.8326997152314632,0.020885965655461757,0.03398198198198198,0.32079363878362127,0.0,2.5583599770442444
47,greedy-m,3,0.619,1.2141,0.06223715644679595,2.4328281926703523,0.017930850140489642,0.0443063063063063,0.30862878057545595,0.0,2.1216424104363725
47,lego,3,0.619,1.2141,0.0291568202871646,2.5837136622504504,0.019751414881759195,0.009405405405405406,0.3133075721939811,0.0,2.437929560814627
47,drs,3,0.619,1.2141,0.06157415192463171,2.8432326688623313,0.023159737510217295,0.03841441441441441,0.33053686503539825,0.0,2.535361909239173
48,our,3,1.4068,0.9904,0.1875150006823071,3.6237919293121617,0.16194154096666727,0.025573459715639815,0.889416049719766,0.0,2.6862169259006263
48,ffd-m,3,1.4068,0.9904,0.3516877175750419,2.8349307049614705,0.34050288345181917,0.011184834123222749,0.3932338038098187,1011570.7022571625,-1011569.6257650454
48,cds-m,3,1.4068,0.9904,0.2756153773906363,2.4324970492310345,0.2660893110399254,0.009526066350710901,0.3783219324767635,6266.960156114436,-6265.9057359521585
48,random-m,3,1.4068,0.9904,0.3741995659162741,2.8349307049614705,0.34050288345181917,0.03369668246445498,0.3932338038098187,11570.702257162566,-11569.738324287186
48,greedy-m,3,1.4068,0.9904,0.3104573995075399,2.4324970492310345,0.2660893110399254,0.04436808846761454,0.3783219324767635,6266.960156114436,-6266.079946062743
48,lego,3,1.4068,0.9904,0.33589246800939787,2.5836295270687017,0.32636640165868697,0.009526066350710901,0.38405726760486164,1006266.9601561144,-1006266.0559889274
48,drs,3,1.4068,0.9904,0.48831963204587964,2.8451047716988613,0.4498125230411403,0.03850710900473934,0.40517720123781514,16475.54585972658,-16475.14235311511
49,our,3,2.1946,0.7668,1.0234536711475697,2.7700898100935722,0.9896029245591905,0.03385074658837922,0.998529744378447,893367.6647059128,-893370.0118844585
49,ffd-m,3,2.1946,0.7668,3.553489434637427,2.834463083319163,3.542290648597973,0.011198786039453717,0.5079329107354816,2438085.3150809514,-2438100.2480650414
49,cds-m,3,2.1946,0.7668,0.9783041601898167,2.43239882688238,0.968774569901501,0.00952959028831563,0.48867151932576736,1532659.9462984824,-1532662.4054204563
49,random-m,3,2.1946,0.7668,3.576028635446734,2.834463083319163,3.542290648597973,0.03373798684876075,0.5079329107354816,1646319.4749993938,-1646334.5206794876
49,greedy-m,3,2.1946,0.7668,1.0130588389960888,2.43239882688238,0.968774569901501,0.044284269094587755,0.48867151932576736,1146510.0311226305,-1146512.6640179986
49,lego,3,2.1946,0.7668,3.549664352197337,2.583202245529535,3.5401347619090213,0.00952959028831563,0.4960797467910421,2421321.188088422,-2421336.3532079374
49,drs,3,2.1946,0.7668,2.846654267153477,2.844713042098839,2.8081514851605585,0.03850278199291856,0.5233599787059832,3335668.5886853277,-3335679.9772436214
50,our,3,2.9824,0.5431,1.0547238661248965,2.7932785801871685,1.0163033004824384,0.038420565642458104,0.9968302199381684,2975810.291159247,-2975812.7714999975
50,ffd-m,3,2.9824,0.5431,3.2880206673626824,2.834469179653252,3.2768027902677104,0.011217877094972066,0.7170969821823603,7769925.988373395,-7769939.594007553
50,cds-m,3,2.9824,0.5431,2.816467869338524,2.4324223690580897,2.806925969897183,0.009541899441340783,0.6899038522224621,4290417.989637336,-4290429.639554313
50,random-m,3,2.9824,0.5431,3.3105085630796283,2.834469179653252,3.2768027902677104,0.033705772811918056,0.7170969821823603,8196761.883934647,-8196775.602008282
50,greedy-m,3,2.9824,0.5431,2.851194126321764,2.4324223690580897,2.806925969897183,0.044268156424581,0.6899038522224621,4612656.566323317,-4612668.38987158
50,lego,3,2.9824,0.5431,2.816467869338524,2.58325460521922,2.806925969897183,0.009541899441340783,0.7003627483608844,7503730.872609157,-7503742.371693899
50,drs,3,2.9824,0.5431,3.318448011500138,2.8447539014915355,3.2798930766770464,0.03855493482309124,0.7388768347017611,9061770.793756098,-9061784.541242253
51,our,3,2.9824,0.5431,1.0547238661248965,2.7932785801871685,1.0163033004824384,0.038420565642458104,0.9968302199381684,2975810.291159247,-2975812.7714999975
51,ffd-m,3,2.9824,0.5431,3.2880206673626824,2.834469179653252,3.2768027902677104,0.011217877094972066,0.7170969821823603,7769925.988373395,-7769939.594007553
51,cds-m,3,2.9824,0.5431,2.816467869338524,2.4324223690580897,2.806925969897183,0.009541899441340783,0.6899038522224621,4290417.989637336,-4290429.639554313
51,random-m,3,2.9824,0.5431,3.3105085630796283,2.834469179653252,3.2768027902677104,0.033705772811918056,0.7170969821823603,8196761.883934647,-8196775.602008282
51,greedy-m,3,2.9824,0.5431,2.851194126321764,2.4324223690580897,2.806925969897183,0.044268156424581,0.6899038522224621,4612656.566323317,-4612668.38987158
51,lego,3,2.9824,0.5431,2.816467869338524,2.58325460521922,2.806925969897183,0.009541899441340783,0.7003627483608844,7503730.872609157,-7503742.371693899
51,drs,3,2.9824,0.5431,3.318448011500138,2.8447539014915355,3.2798930766770464,0.03855493482309124,0.7388768347017611,9061770.793756098,-9061784.541242253
52,our,3,2.9824,0.5431,1.0547238661248965,2.7932785801871685,1.0163033004824384,0.038420565642458104,0.9968302199381684,2975810.291159247,-2975812.7714999975
52,ffd-m,3,2.9824,0.5431,3.2880206673626824,2.834469179653252,3.2768027902677104,0.011217877094972066,0.7170969821823603,7769925.988373395,-7769939.594007553
52,cds-m,3,2.9824,0.5431,2.816467869338524,2.4324223690580897,2.806925969897183,0.009541899441340783,0.6899038522224621,4290417.989637336,-4290429.639554313
52,random-m,3,2.9824,0.5431,3.3105085630796283,2.834469179653252,3.2768027902677104,0.033705772811918056,0.7170969821823603,8196761.883934647,-8196775.602008282
52,greedy-m,3,2.9824,0.5431,2.851194126321764,2.4324223690580897,2.806925969897183,0.044268156424581,0.6899038522224621,4612656.566323317,-4612668.38987158
52,lego,3,2.9824,0.5431,2.816467869338524,2.58325460521922,2.806925969897183,0.009541899441340783,0.7003627483608844,7503730.872609157,-7503742.371693899
52,drs,3,2.9824,0.5431,3.318448011500138,2.8447539014915355,3.2798930766770464,0.03855493482309124,0.7388768347017611,9061770.793756098,-9061784.541242253
53,our,3,2.9824,0.5431,1.0547238661248965,2.7932785801871685,1.0163033004824384,0.038420565642458104,0.9968302199381684,2975810.291159247,-2975812.7714999975
53,ffd-m,3,2.9824,0.5431,3.2880206673626824,2.834469179653252,3.2768027902677104,0.011217877094972066,0.7170969821823603,7769925.988373395,-7769939.594007553
53,cds-m,3,2.9824,0.5431,2.816467869338524,2.4324223690580897,2.806925969897183,0.009541899441340783,0.6899038522224621,4290417.989637336,-4290429.639554313
53,random-m,3,2.9824,0.5431,3.3105085630796283,2.834469179653252,3.2768027902677104,0.033705772811918056,0.7170969821823603,8196761.883934647,-8196775.602008282
53,greedy-m,3,2.9824,0.5431,2.851194126321764,2.4324223690580897,2.806925969897183,0.044268156424581,0.6899038522224621,4612656.566323317,-4612668.38987158
53,lego,3,2.9824,0.5431,2.816467869338524,2.58325460521922,2.806925969897183,0.009541899441340783,0.7003627483608844,7503730.872609157,-7503742.371693899
53,drs,3,2.9824,0.5431,3.318448011500138,2.8447539014915355,3.2798930766770464,0.03855493482309124,0.7388768347017611,9061770.793756098,-9061784.541242253
54,our,3,2.9824,0.5431,1.0547238661248965,2.7932785801871685,1.0163033004824384,0.038420565642458104,0.9968302199381684,2975810.291159247,-2975812.7714999975
54,ffd-m,3,2.9824,0.5431,3.2880206673626824,2.834469179653252,3.2768027902677104,0.011217877094972066,0.7170969821823603,7769925.988373395,-7769939.594007553
54,cds-m,3,2.9824,0.5431,2.816467869338524,2.4324223690580897,2.806925969897183,0.009541899441340783,0.6899038522224621,4290417.989637336,-4290429.639554313
54,random-m,3,2.9824,0.5431,3.3105085630796283,2.834469179653252,3.2768027902677104,0.033705772811918056,0.7170969821823603,8196761.883934647,-8196775.602008282
54,greedy-m,3,2.9824,0.5431,2.851194126321764,2.4324223690580897,2.806925969897183,0.044268156424581,0.6899038522224621,4612656.566323317,-4612668.38987158
54,lego,3,2.9824,0.5431,2.816467869338524,2.58325460521922,2.806925969897183,0.009541899441340783,0.7003627483608844,7503730.872609157,-7503742.371693899
54,drs,3,2.9824,0.5431,3.318448011500138,2.8447539014915355,3.2798930766770464,0.03855493482309124,0.7388768347017611,9061770.793756098,-9061784.541242253
55,our,3,2.2189,0.8101,1.0258306451564947,2.8505628741272404,0.9884333403563549,0.03739730480013974,0.9561890754001456,995885.2640227805,-995887.5426131322
55,ffd-m,3,2.2189,0.8101,2.038600492144587,2.8347831184122763,2.027399290943386,0.011201201201201202,0.48077113244351877,2278226.349174073,-2278233.7073934153
55,cds-m,3,2.2189,0.8101,0.9776730890538585,2.4323095357695133,0.968123539504309,0.00954954954954955,0.4625397464380769,1510491.5873924806,-1510494.04344839
55,random-m,3,2.2189,0.8101,2.0611230146671096,2.8347831184122763,2.027399290943386,0.03372372372372373,0.48077113244351877,1477818.5735014854,-1477826.0443334403
55,greedy-m,3,2.2189,0.8101,1.0124328488136183,2.4323095357695133,0.968123539504309,0.044309309309309305,0.4625397464380769,1096896.0364409555,-1096898.6662956637
55,lego,3,2.2189,0.8101,2.03502672017049,2.582983845200058,2.0254771706209405,0.00954954954954955,0.46955181797863144,2260515.1115162065,-2260522.703665962
55,drs,3,2.2189,0.8101,2.845126949930469,2.844927584988362,2.8066184414219606,0.03850850850850851,0.49537323595305816,3089943.483960988,-3089954.8646681528
56,our,3,1.4554,1.0771,0.1830248015076142,3.623568504992721,0.15225874646174262,0.030766055045871564,0.7444421666227402,0.0,2.70844449745465
56,ffd-m,3,1.4554,1.0771,0.2726622583059925,2.8341503031502358,0.2614695977555338,0.011192660550458715,0.3616019239175364,6161.128307668633,-6159.657468657013
56,cds-m,3,1.4554,1.0771,0.28298326702356813,2.431860296822574,0.2734419826198984,0.009541284403669725,0.3478895693055933,0.0,1.0169439617047333
56,random-m,3,1.4554,1.0771,0.29524635616531963,2.8341503031502358,0.2614695977555337,0.03377675840978593,0.3616019239175364,6161.128307668633,-6159.77038914631
56,greedy-m,3,1.4554,1.0771,0.31778449026515826,2.431860296822574,0.2734419826198983,0.04434250764525994,0.3478895693055933,0.0,0.8429378454967826
56,lego,3,1.4554,1.0771,0.3054086478229244,2.5829816342000864,0.2958673634192546,0.009541284403669725,0.35316355184864834,0.0,1.0559383950854646
56,drs,3,1.4554,1.0771,0.3336029439402235,2.8445252803797816,0.29505554332860273,0.03854740061162079,0.3725845898181617,11495.033300293158,-11493.85678973248
57,our,3,0.6919,1.344,0.06973222022074513,3.623389143998173,0.06973222022074513,0.0,0.30507793194159566,0.0,3.274728042894447
57,ffd-m,3,0.6919,1.344,0.030262022948808753,2.8334773346433995,0.018957675122721798,0.011304347826086957,0.2897750888235422,0.0,2.682167219899356
57,cds-m,3,0.6919,1.344,0.02593672774842068,2.4295986035348376,0.016274891999628407,0.00966183574879227,0.2787864891706214,0.0,2.2999149647927344
57,random-m,3,0.6919,1.344,0.052741894124332105,2.8334773346433995,0.018957675122721798,0.033784219001610306,0.2897750888235422,0.0,2.569767864021739
57,greedy-m,3,0.6919,1.344,0.06055830584825964,2.4295986035348376,0.0162748919996284,0.04428341384863124,0.2787864891706214,0.0,2.126807074293539
57,lego,3,0.6919,1.344,0.02758195358461632,2.5803304011829633,0.01792011783582405,0.00966183574879227,0.28301287365251404,0.0,2.4424206332598817
57,drs,3,0.6919,1.344,0.059546630353995725,2.8437084627339564,0.021028111835477203,0.03851851851851852,0.29857621176114796,0.0,2.5459753109639776
58,our,3,0.6919,1.344,0.06973222022074513,3.623389143998173,0.06973222022074513,0.0,0.30507793194159566,0.0,3.274728042894447
58,ffd-m,3,0.6919,1.344,0.030262022948808753,2.8334773346433995,0.018957675122721798,0.011304347826086957,0.2897750888235422,0.0,2.682167219899356
58,cds-m,3,0.6919,1.344,0.02593672774842068,2.4295986035348376,0.016274891999628407,0.00966183574879227,0.2787864891706214,0.0,2.2999149647927344
58,random-m,3,0.6919,1.344,0.052741894124332105,2.8334773346433995,0.018957675122721798,0.033784219001610306,0.2897750888235422,0.0,2.569767864021739
58,greedy-m,3,0.6919,1.344,0.06055830584825964,2.4295986035348376,0.0162748919996284,0.04428341384863124,0.2787864891706214,0.0,2.126807074293539
58,lego,3,0.6919,1.344,0.02758195358461632,2.5803304011829633,0.01792011783582405,0.00966183574879227,0.28301287365251404,0.0,2.4424206332598817
58,drs,3,0.6919,1.344,0.059546630353995725,2.8437084627339564,0.021028111835477203,0.03851851851851852,0.29857621176114796,0.0,2.5459753109639776
59,our,3,0.6919,1.344,0.06973222022074513,3.623389143998173,0.06973222022074513,0.0,0.30507793194159566,0.0,3.274728042894447
59,ffd-m,3,0.6919,1.344,0.030262022948808753,2.8334773346433995,0.018957675122721798,0.011304347826086957,0.2897750888235422,0.0,2.682167219899356
59,cds-m,3,0.6919,1.344,0.02593672774842068,2.4295986035348376,0.016274891999628407,0.00966183574879227,0.2787864891706214,0.0,2.2999149647927344
59,random-m,3,0.6919,1.344,0.052741894124332105,2.8334773346433995,0.018957675122721798,0.033784219001610306,0.2897750888235422,0.0,2.569767864021739
59,greedy-m,3,0.6919,1.344,0.06055830584825964,2.4295986035348376,0.0162748919996284,0.04428341384863124,0.2787864891706214,0.0,2.126807074293539
59,lego,3,0.6919,1.344,0.02758195358461632,2.5803304011829633,0.01792011783582405,0.00966183574879227,0.28301287365251404,0.0,2.4424206332598817
59,drs,3,0.6919,1.344,0.059546630353995725,2.8437084627339564,0.021028111835477203,0.03851851851851852,0.29857621176114796,0.0,2.5459753109639776
0,our,4,1.0,1.0,0.2101139406678256,3.5504740309344758,0.1794999406678256,0.030614000000000006,0.8103792666666667,0.0,2.499904327595348
0,ffd-m,4,1.0,1.0,0.09079691904400744,2.7666235297679935,0.07943025237734078,0.011366666666666667,0.4699733466666667,0.0,2.312638934547956
0,cds-m,4,1.0,1.0,0.08663499461385624,2.5270650171885736,0.06628499461385623,0.020350000000000004,0.4517962088888889,0.0,2.0938900441192922
0,random-m,4,1.0,1.0,0.11890525237734077,2.7666235297679935,0.07943025237734078,0.039474999999999996,0.4699733466666667,0.0,2.1720972678812895
0,greedy-m,4,1.0,1.0,0.0977016612805229,2.5270650171885736,0.06628499461385623,0.03141666666666667,0.4517962088888889,0.0,2.038556710785959
0,lego,4,1.0,1.0,0.08493749747828308,2.6074983082448986,0.07357083081161642,0.011366666666666667,0.4620208488888889,0.0,2.1828108208534833
0,drs,4,1.0,1.0,0.10546094222479882,2.796578129971343,0.07298594222479883,0.032475,0.5506296044444444,0.0,2.269273418847349
1,our,4,1.0,1.0,0.2101139406678256,3.5504740309344758,0.1794999406678256,0.030614000000000006,0.8103792666666667,0.0,2.499904327595348
1,ffd-m,4,1.0,1.0,0.09079691904400744,2.7666235297679935,0.07943025237734078,0.011366666666666667,0.4699733466666667,0.0,2.312638934547956
1,cds-m,4,1.0,1.0,0.08663499461385624,2.5270650171885736,0.06628499461385623,0.020350000000000004,0.4517962088888889,0.0,2.0938900441192922
1,random-m,4,1.0,1.0,0.11890525237734077,2.7666235297679935,0.07943025237734078,0.039474999999999996,0.4699733466666667,0.0,2.1720972678812895
1,greedy-m,4,1.0,1.0,0.0977016612805229,2.5270650171885736,0.06628499461385623,0.03141666666666667,0.4517962088888889,0.0,2.038556710785959
1,lego,4,1.0,1.0,0.08493749747828308,2.6074983082448986,0.07357083081161642,0.011366666666666667,0.4620208488888889,0.0,2.1828108208534833
1,drs,4,1.0,1.0,0.10546094222479882,2.796578129971343,0.07298594222479883,0.032475,0.5506296044444444,0.0,2.269273418847349
2,our,4,1.0,1.0,0.2101139406678256,3.5504740309344758,0.1794999406678256,0.030614000000000006,0.8103792666666667,0.0,2.499904327595348
2,ffd-m,4,1.0,1.0,0.09079691904400744,2.7666235297679935,0.07943025237734078,0.011366666666666667,0.4699733466666667,0.0,2.312638934547956
2,cds-m,4,1.0,1.0,0.08663499461385624,2.5270650171885736,0.06628499461385623,0.020350000000000004,0.4517962088888889,0.0,2.0938900441192922
2,random-m,4,1.0,1.0,0.11890525237734077,2.7666235297679935,0.07943025237734078,0.039474999999999996,0.4699733466666667,0.0,2.1720972678812895
2,greedy-m,4,1.0,1.0,0.0977016612805229,2.5270650171885736,0.06628499461385623,0.03141666666666667,0.4517962088888889,0.0,2.038556710785959
2,lego,4,1.0,1.0,0.08493749747828308,2.6074983082448986,0.07357083081161642,0.011366666666666667,0.4620208488888889,0.0,2.1828108208534833
2,drs,4,1.0,1.0,0.10546094222479882,2.796578129971343,0.07298594222479883,0.032475,0.5506296044444444,0.0,2.269273418847349
3,our,4,1.0,1.0,0.2101139406678256,3.5504740309344758,0.1794999406678256,0.030614000000000006,0.8103792666666667,0.0,2.499904327595348
3,ffd-m,4,1.0,1.0,0.09079691904400744,2.7666235297679935,0.07943025237734078,0.011366666666666667,0.4699733466666667,0.0,2.312638934547956
3,cds-m,4,1.0,1.0,0.08663499461385624,2.5270650171885736,0.06628499461385623,0.020350000000000004,0.4517962088888889,0.0,2.0938900441192922
3,random-m,4,1.0,1.0,0.11890525237734077,2.7666235297679935,0.07943025237734078,0.039474999999999996,0.4699733466666667,0.0,2.1720972678812895
3,greedy-m,4,1.0,1.0,0.0977016612805229,2.5270650171885736,0.06628499461385623,0.03141666666666667,0.4517962088888889,0.0,2.038556710785959
3,lego,4,1.0,1.0,0.08493749747828308,2.6074983082448986,0.07357083081161642,0.011366666666666667,0.4620208488888889,0.0,2.1828108208534833
3,drs,4,1.0,1.0,0.10546094222479882,2.796578129971343,0.07298594222479883,0.032475,0.5506296044444444,0.0,2.269273418847349
4,our,4,1.0,1.0,0.2101139406678256,3.5504740309344758,0.1794999406678256,0.030614000000000006,0.8103792666666667,0.0,2.499904327595348
4,ffd-m,4,1.0,1.0,0.09079691904400744,2.7666235297679935,0.07943025237734078,0.011366666666666667,0.4699733466666667,0.0,2.312638934547956
4,cds-m,4,1.0,1.0,0.08663499461385624,2.5270650171885736,0.06628499461385623,0.020350000000000004,0.4517962088888889,0.0,2.0938900441192922
4,random-m,4,1.0,1.0,0.11890525237734077,2.7666235297679935,0.07943025237734078,0.039474999999999996,0.4699733466666667,0.0,2.1720972678812895
4,greedy-m,4,1.0,1.0,0.0977016612805229,2.5270650171885736,0.06628499461385623,0.03141666666666667,0.4517962088888889,0.0,2.038556710785959
4,lego,4,1.0,1.0,0.08493749747828308,2.6074983082448986,0.07357083081161642,0.011366666666666667,0.4620208488888889,0.0,2.1828108208534833
4,drs,4,1.0,1.0,0.10546094222479882,2.796578129971343,0.07298594222479883,0.032475,0.5506296044444444,0.0,2.269273418847349
5,our,4,1.0,1.0,0.2101139406678256,3.5504740309344758,0.1794999406678256,0.030614000000000006,0.8103792666666667,0.0,2.499904327595348
5,ffd-m,4,1.0,1.0,0.09079691904400744,2.7666235297679935,0.07943025237734078,0.011366666666666667,0.4699733466666667,0.0,2.312638934547956
5,cds-m,4,1.0,1.0,0.08663499461385624,2.5270650171885736,0.06628499461385623,0.020350000000000004,0.4517962088888889,0.0,2.0938900441192922
5,random-m,4,1.0,1.0,0.11890525237734077,2.7666235297679935,0.07943025237734078,0.039474999999999996,0.4699733466666667,0.0,2.1720972678812895
5,greedy-m,4,1.0,1.0,0.0977016612805229,2.5270650171885736,0.06628499461385623,0.03141666666666667,0.4517962088888889,0.0,2.038556710785959
5,lego,4,1.0,1.0,0.08493749747828308,2.6074983082448986,0.07357083081161642,0.011366666666666667,0.4620208488888889,0.0,2.1828108208534833
5,drs,4,1.0,1.0,0.10546094222479882,2.796578129971343,0.07298594222479883,0.032475,0.5506296044444444,0.0,2.269273418847349
6,our,4,1.2148,0.8659,0.4134530799942348,3.1170161516923223,0.37384394757414346,0.03960913242009133,0.9983762578203976,32894.80692261792,-32893.7571718662
6,ffd-m,4,1.2148,0.8659,0.6474827962565757,2.766947478285515,0.6360855359826031,0.011397260273972603,0.5427418511312174,1041471.8349334032,-1041472.3053999061
6,cds-m,4,1.2148,0.8659,0.45657190126891206,2.5279085598194264,0.4362431341456244,0.02032876712328767,0.5217502492121932,1032894.806922618,-1032894.5618735645
6,random-m,4,1.2148,0.8659,0.6755786866675346,2.766947478285515,0.6360855359826031,0.039493150684931505,0.5427418511312174,41471.83493340323,-41472.44587935828
6,greedy-m,4,1.2148,0.8659,0.46769518894014495,2.5279085598194264,0.4362431341456244,0.03145205479452055,0.5217502492121932,32894.80692261792,-32894.617490002805
6,lego,4,1.2148,0.8659,0.6454651043833847,2.6082524354895664,0.6340678441094121,0.011397260273972603,0.5335580252916443,1032894.806922618,-1032895.4259957044
6,drs,4,1.2148,0.8659,1.0998594202692267,2.7967999275229056,1.0673936668445692,0.03246575342465753,0.6358865517022394,0.0,-2.702497173823228
7,our,4,1.4297,0.7318,1.0073461619217983,2.8091070423176405,0.9733429891686256,0.03400317275317275,0.998575603929963,342410.99570572935,-342413.2233294966
7,ffd-m,4,1.4297,0.7318,1.4818865284173899,2.7664030186574466,1.4705578570887186,0.011328671328671328,0.6421729413329907,1365454.7212386364,-1365459.3642682598
7,cds-m,4,1.4297,0.7318,1.4858178781921003,2.5276328133895127,1.46542160779583,0.020396270396270396,0.6173356476554629,1326528.5276075306,-1326533.429064108
7,random-m,4,1.4297,0.7318,1.5100508640817256,2.7664030186574466,1.4705578570887186,0.03949300699300699,0.6421729413329907,1458483.8877801364,-1458488.6716314382
7,greedy-m,4,1.4297,0.7318,1.4969017942760166,2.5276328133895127,1.46542160779583,0.03148018648018648,0.6173356476554629,488423.52522182465,-488428.48209798266
7,lego,4,1.4297,0.7318,1.4788302979302599,2.608117655204306,1.4675016266015886,0.011328671328671328,0.6313066253490723,1358205.7205980243,-1358210.5066318586
7,drs,4,1.4297,0.7318,1.3329820182668992,2.796548981589487,1.3004820182668992,0.0325,0.752381885438929,569251.4012726825,-569255.2696337922
8,our,4,1.6445,0.5978,1.5437229301134385,2.965203038525479,1.5070137356910418,0.03670919442239665,0.9997596151201008,1661364.9349592465,-1661369.6883708586
8,ffd-m,4,1.6445,0.5978,1.4890417903094482,2.7665618663913776,1.4776624799646205,0.011379310344827587,0.7862072425102208,1717743.127120214,-1717747.8057672991
8,cds-m,4,1.6445,0.5978,1.484363746651667,2.526482923833353,1.4640087770776304,0.020354969574036517,0.7557991407096498,1685948.2682925798,-1685953.1636283891
8,random-m,4,1.6445,0.5978,1.517150309579225,2.7665618663913776,1.4776624799646205,0.03948782961460446,0.7862072425102208,1910931.735314209,-1910936.5545038905
8,greedy-m,4,1.6445,0.5978,1.4954185133859468,2.526482923833353,1.4640087770776304,0.031409736308316435,0.7557991407096498,1052588.9071124415,-1052593.8577220845
8,lego,4,1.6445,0.5978,1.4829340448819703,2.6068081917748605,1.4715547345371427,0.011379310344827587,0.772903697972471,1711822.153849776,-1711826.9617118086
8,drs,4,1.6445,0.5978,1.6635477364902012,2.796388502199157,1.6310680204658603,0.03247971602434077,0.9211351793143396,1194441.108924718,-1194446.6302748984
9,our,4,1.6445,0.5978,1.5437229301134385,2.965203038525479,1.5070137356910418,0.03670919442239665,0.9997596151201008,1661364.9349592465,-1661369.6883708586
9,ffd-m,4,1.6445,0.5978,1.4890417903094482,2.7665618663913776,1.4776624799646205,0.011379310344827587,0.7862072425102208,1717743.127120214,-1717747.8057672991
9,cds-m,4,1.6445,0.5978,1.484363746651667,2.526482923833353,1.4640087770776304,0.020354969574036517,0.7557991407096498,1685948.2682925798,-1685953.1636283891
9,random-m,4,1.6445,0.5978,1.517150309579225,2.7665618663913776,1.4776624799646205,0.03948782961460446,0.7862072425102208,1910931.735314209,-1910936.5545038905
9,greedy-m,4,1.6445,0.5978,1.4954185133859468,2.526482923833353,1.4640087770776304,0.031409736308316435,0.7557991407096498,1052588.9071124415,-1052593.8577220845
