Algorithm,Total_Delay_D,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness,Converged_Status,Experiment,Variable_Value,Scale,n_nodes,n_task_types,chain_length,arrival_rate,Replicate,Replicate_Seed
drs,0.2701506005734188,4.1564515752123565,0.18807335276000767,0.08207724781341111,0.34437834666666667,0.0,2.8056985723452628,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,64,20106
our,0.4759509955777684,6.261718575045972,0.38142700572147087,0.09452398985629752,0.6473440458333334,0.0,3.88196359715713,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
ffd-m,0.3459517480489821,4.208369889066425,0.27212952582675987,0.07382222222222223,0.38292880333333335,0.0,2.4786111488215146,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
cds-m,0.3351453988426329,4.208369889066425,0.27212952582675987,0.06301587301587301,0.38292880333333335,0.0,2.532642894853261,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
random-m,0.3674769685075359,4.208369889066425,0.27212952582675987,0.09534744268077604,0.38292880333333335,0.0,2.3709850465287454,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
greedy-m,0.37517714487437887,4.208369889066423,0.27212952582675987,0.10304761904761901,0.38292880333333335,0.0,2.332484164694529,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
lego,0.3351453988426329,4.208369889066425,0.27212952582675987,0.06301587301587301,0.38292880333333335,0.0,2.532642894853261,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
drs,0.37103534593258003,4.208369889066425,0.2721295258267599,0.09890582010582011,0.38292880333333335,0.0,2.353193159403525,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,65,20107
our,0.48999317060550873,6.2524976486506105,0.40389482269491594,0.08609834791059282,0.6041807616666667,0.0,3.802531795623067,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
ffd-m,0.2606379339338994,3.9809503552825585,0.21370307679104225,0.046934857142857146,0.33529293,0.0,2.6777606856130616,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
cds-m,0.2606379339338994,3.9809503552825585,0.21370307679104225,0.046934857142857146,0.33529293,0.0,2.6777606856130616,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
random-m,0.3104927487487142,3.9809503552825585,0.21370307679104222,0.09678967195767195,0.33529293,0.0,2.428486611538988,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
greedy-m,0.3183896376376031,3.980950355282557,0.21370307679104225,0.10468656084656083,0.33529293,0.0,2.389002167094542,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
lego,0.2606379339338994,3.9809503552825585,0.21370307679104225,0.046934857142857146,0.33529293,0.0,2.6777606856130616,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
drs,0.31616783869580417,3.9809503552825585,0.21370307679104225,0.10246476190476192,0.33529293,0.0,2.4001111618035376,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,66,20108
our,0.385749870804565,6.398179535309271,0.32067520413789835,0.06507466666666667,0.5669432641666666,0.0,4.469430181286446,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
ffd-m,0.18747764961076613,3.792244864152064,0.14437483134060092,0.04310281827016522,0.33928344083333334,0.0,2.854856616098233,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
cds-m,0.18747764961076613,3.792244864152064,0.14437483134060092,0.04310281827016522,0.33928344083333334,0.0,2.854856616098233,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
random-m,0.22898280024244738,3.792244864152064,0.14437483134060092,0.08460796890184648,0.33928344083333334,0.0,2.647330862939827,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
greedy-m,0.23459387895964856,3.7922448641520643,0.1443748313406009,0.09021904761904766,0.33928344083333334,0.0,2.6192754693538216,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
lego,0.18747764961076613,3.792244864152064,0.14437483134060092,0.04310281827016522,0.33928344083333334,0.0,2.854856616098233,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
drs,0.22078552133088272,3.792244864152064,0.1443748313406009,0.07641068999028183,0.33928344083333334,0.0,2.6883172574976504,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,67,20109
our,0.4291781026027598,6.314780472202968,0.3465050916137488,0.08267301098901099,0.6078165641666666,0.0,4.168889959189169,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
ffd-m,0.2263915977695239,4.194910849942957,0.15473233851026463,0.07165925925925926,0.33928344083333334,0.0,3.0629528610953374,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
cds-m,0.2263915977695239,4.194910849942957,0.15473233851026463,0.07165925925925926,0.33928344083333334,0.0,3.0629528610953374,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
random-m,0.2477878940658202,4.194910849942957,0.1547323385102646,0.09305555555555559,0.33928344083333334,0.0,2.955971379613856,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
greedy-m,0.2463884231663493,4.194910849942957,0.1547323385102646,0.09165608465608467,0.33928344083333334,0.0,2.9629687341112105,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
lego,0.2263915977695239,4.194910849942957,0.15473233851026463,0.07165925925925926,0.33928344083333334,0.0,3.0629528610953374,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
drs,0.22952837025629635,4.194910849942957,0.1547323385102646,0.07479603174603176,0.33928344083333334,0.0,3.047268998661475,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,68,20110
our,0.4285308226491611,6.25083814628044,0.3461571209569139,0.08237370169224714,0.5428901258333333,0.0,4.108184033034634,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
ffd-m,0.19395948865198753,4.146739528099281,0.14686425055674945,0.04709523809523809,0.32565531583333335,0.0,3.176942084839343,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
cds-m,0.1935975838900828,4.146739528099281,0.14686425055674945,0.046733333333333335,0.32565531583333335,0.0,3.178751608648867,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
random-m,0.23123091722341613,4.146739528099281,0.14686425055674945,0.08436666666666667,0.32565531583333335,0.0,2.9905849419822004,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
greedy-m,0.23296901246151136,4.146739528099281,0.14686425055674945,0.08610476190476192,0.32565531583333335,0.0,2.981894465791724,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
lego,0.1935975838900828,4.146739528099281,0.14686425055674945,0.046733333333333335,0.32565531583333335,0.0,3.178751608648867,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
drs,0.22895829817579705,4.146739528099281,0.14686425055674945,0.08209404761904761,0.32565531583333335,0.0,3.001948037220296,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,69,20111
our,0.4713797607375412,6.286837088157383,0.3801972512893174,0.09118250944822374,0.59416962,0.0,3.929938284469677,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
ffd-m,0.2896599369079554,4.134814873834037,0.21192088928890776,0.07773904761904761,0.32056041,0.0,2.68651518929426,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
cds-m,0.29121422262224106,4.134814873834037,0.21192088928890776,0.07929333333333333,0.32056041,0.0,2.6787437607228313,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
random-m,0.30894603214605065,4.134814873834037,0.21192088928890782,0.09702514285714287,0.32056041,0.0,2.590084713103783,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
greedy-m,0.3049060321460506,4.134814873834037,0.21192088928890776,0.09298514285714286,0.32056041,0.0,2.6102847131037836,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
lego,0.29121422262224106,4.134814873834037,0.21192088928890776,0.07929333333333333,0.32056041,0.0,2.6787437607228313,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
drs,0.3075654607174792,4.134814873834037,0.21192088928890776,0.09564457142857144,0.32056041,0.0,2.5969875702466405,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,70,20112
our,0.5424179589476453,6.170098850137352,0.4474194192651056,0.0949985396825397,0.6616700325,0.0,3.4580090553991254,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
ffd-m,0.3039216947111951,4.139202393705787,0.2524090597905602,0.05151263492063492,0.378386095,0.0,2.6195939201498115,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
cds-m,0.3039216947111951,4.139202393705787,0.2524090597905602,0.05151263492063492,0.378386095,0.0,2.6195939201498115,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
random-m,0.35105090368404046,4.139202393705787,0.2524090597905602,0.09864184389348024,0.378386095,0.0,2.383947875285585,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
greedy-m,0.3434698862368412,4.139202393705787,0.2524090597905602,0.09106082644628098,0.378386095,0.0,2.421852962521581,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
lego,0.3039216947111951,4.139202393705787,0.2524090597905602,0.05151263492063492,0.378386095,0.0,2.6195939201498115,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
drs,0.3549595727119822,4.139202393705787,0.2524090597905602,0.10255051292142199,0.378386095,0.0,2.364404530145876,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,71,20113
our,0.4843636291173311,6.2303136494748586,0.3972325783499167,0.08713105076741441,0.6500747458333334,0.0,3.808495503888203,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
ffd-m,0.26470736595086697,3.931372714952516,0.1977423878167562,0.06696497813411079,0.363653575,0.0,2.607835885198181,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
cds-m,0.2714583863590303,3.931372714952516,0.1977423878167562,0.07371599854227406,0.363653575,0.0,2.574080783157364,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
random-m,0.29630098839984664,3.931372714952516,0.19774238781675624,0.0985586005830904,0.363653575,0.0,2.449867772953283,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
greedy-m,0.2958862653677767,3.9313727149525164,0.19774238781675624,0.09814387755102044,0.363653575,0.0,2.451941388113633,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
lego,0.2714583863590303,3.931372714952516,0.1977423878167562,0.07371599854227406,0.363653575,0.0,2.574080783157364,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
drs,0.2761563090995551,3.931372714952516,0.1977423878167562,0.07841392128279885,0.363653575,0.0,2.5505911694547407,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,72,20114
our,0.3649038807393732,6.295246217198985,0.29092970084519326,0.07397417989417991,0.5515716933333333,0.0,4.470726813502119,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
ffd-m,0.2104386694160813,4.0794355872111785,0.15699168528909715,0.053446984126984134,0.3012851816666667,0.0,3.027242240130772,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
cds-m,0.21081200274941464,4.0794355872111785,0.15699168528909715,0.05382031746031747,0.3012851816666667,0.0,3.025375573464105,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
random-m,0.24887485989227176,4.0794355872111785,0.15699168528909715,0.0918831746031746,0.3012851816666667,0.0,2.8350612877498196,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
greedy-m,0.2472278757652876,4.0794355872111785,0.15699168528909715,0.09023619047619043,0.3012851816666667,0.0,2.8432962083847406,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
lego,0.21081200274941464,4.0794355872111785,0.15699168528909715,0.05382031746031747,0.3012851816666667,0.0,3.025375573464105,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
drs,0.25660501862243046,4.0794355872111785,0.15699168528909715,0.09961333333333332,0.3012851816666667,0.0,2.7964104940990264,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,73,20115
our,0.4958956221935102,6.241750261831507,0.4081206019473165,0.0877750202461937,0.6476593625,0.0,3.7622721508639563,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
ffd-m,0.3364799967344891,4.211479452477616,0.2737945739939643,0.06268542274052478,0.36874848083333334,0.0,2.5290794688051705,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
cds-m,0.3364799967344891,4.211479452477616,0.2737945739939643,0.06268542274052478,0.36874848083333334,0.0,2.5290794688051705,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
random-m,0.3717453961513988,4.211479452477616,0.27379457399396434,0.09795082215743443,0.36874848083333334,0.0,2.3527524717206223,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
greedy-m,0.35923143113682154,4.211479452477616,0.27379457399396434,0.08543685714285722,0.36874848083333334,0.0,2.415322296793508,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
lego,0.3364799967344891,4.211479452477616,0.2737945739939643,0.06268542274052478,0.36874848083333334,0.0,2.5290794688051705,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
drs,0.37156496466451827,4.211479452477616,0.27379457399396434,0.09777039067055392,0.36874848083333334,0.0,2.3536546291550247,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,74,20116
our,0.5504688540095262,6.20467708399492,0.46067304448571667,0.08979580952380953,0.6803995066666667,0.0,3.452332813947289,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
ffd-m,0.27632775837107343,4.079226793356877,0.2245936475839014,0.05173411078717201,0.378386095,0.0,2.69758800150151,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
cds-m,0.28779714612617546,4.079226793356877,0.2245936475839014,0.06320349854227406,0.378386095,0.0,2.640241062726,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
random-m,0.31908588428968176,4.079226793356877,0.22459364758390143,0.09449223670578032,0.378386095,0.0,2.4837973719084685,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
greedy-m,0.30239280427136983,4.079226793356878,0.22459364758390143,0.07779915668746837,0.378386095,0.0,2.567262772000029,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
lego,0.28779714612617546,4.079226793356877,0.2245936475839014,0.06320349854227406,0.378386095,0.0,2.640241062726,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
drs,0.3282085525305318,4.079226793356877,0.22459364758390143,0.10361490494663038,0.378386095,0.0,2.4381840307042184,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,75,20117
our,0.4734955384736313,6.203109218734705,0.3895876019656948,0.08390793650793649,0.5515799175,0.0,3.835631526366549,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
ffd-m,0.26510870044522905,4.088842130213463,0.20215790679443543,0.06295079365079365,0.31601770166666665,0.0,2.7632986279873175,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
cds-m,0.26510870044522905,4.088842130213463,0.20215790679443543,0.06295079365079363,0.31601770166666665,0.0,2.7632986279873175,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
random-m,0.29533157054565023,4.088842130213463,0.20215790679443543,0.09317366375121479,0.31601770166666665,0.0,2.6121842774852118,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
greedy-m,0.2978939612162042,4.088842130213463,0.20215790679443543,0.09573605442176877,0.31601770166666665,0.0,2.5993723241324416,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
lego,0.26510870044522905,4.088842130213463,0.20215790679443543,0.06295079365079363,0.31601770166666665,0.0,2.7632986279873175,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
drs,0.28961122717020477,4.088842130213463,0.2021579067944354,0.08745332037576936,0.31601770166666665,0.0,2.6407859943624388,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,76,20118
our,0.545302914788114,5.282655768825052,0.4410076766928758,0.10429523809523814,0.9349942633333334,0.0,2.5561411948844817,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
ffd-m,0.3868963021289079,4.526357277805767,0.28833320689081265,0.09856309523809523,0.5060089975,0.0,2.5918757671612274,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
cds-m,0.38313201641462213,4.526357277805767,0.28833320689081265,0.0947988095238095,0.5060089975,0.0,2.610697195732656,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
random-m,0.3923927307003365,4.526357277805767,0.28833320689081265,0.10405952380952382,0.5060089975,0.0,2.5643936243040844,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
greedy-m,0.3921046354622412,4.526357277805767,0.28833320689081265,0.10377142857142857,0.5060089975,0.0,2.565834100494561,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
lego,0.38313201641462213,4.526357277805767,0.28833320689081265,0.0947988095238095,0.5060089975,0.0,2.610697195732656,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
drs,0.3926945164146222,4.526357277805767,0.28833320689081265,0.10436130952380955,0.5060089975,0.0,2.562884695732656,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,77,20119
our,0.5594930775474771,6.2336768604248265,0.46695977577232917,0.0925333017751479,0.6452432075,0.0,3.436211472687441,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
ffd-m,0.2961304876368548,3.9956443078618715,0.2253855860783478,0.070744901558507,0.33983563833333336,0.0,2.5149918696775977,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
cds-m,0.2804479479543151,3.9956443078618715,0.2253855860783478,0.055062361875967324,0.33983563833333336,0.0,2.593404568090296,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
random-m,0.30937451455979315,3.9956443078618715,0.2253855860783477,0.08398892848144549,0.33983563833333336,0.0,2.448771735062906,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
greedy-m,0.3298358758238755,3.9956443078618715,0.2253855860783477,0.10445028974552781,0.33983563833333336,0.0,2.3464649287424937,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
lego,0.2804479479543151,3.9956443078618715,0.2253855860783478,0.055062361875967324,0.33983563833333336,0.0,2.593404568090296,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
drs,0.3250903119898763,3.9956443078618715,0.2253855860783477,0.09970472591152864,0.33983563833333336,0.0,2.37019274791249,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,78,20120
our,0.497885357849409,6.288266826478032,0.4190882149922661,0.07879714285714289,0.5076611333333333,0.0,3.798840037230987,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
ffd-m,0.20335987465488553,4.144531317552591,0.15183742567529368,0.05152244897959184,0.2632869225,0.0,3.1277319442781635,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
cds-m,0.20241701751202837,4.144531317552591,0.15183742567529368,0.050579591836734696,0.2632869225,0.0,3.132446229992449,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
random-m,0.25540783383855903,4.144531317552591,0.15183742567529362,0.10357040816326538,0.2632869225,0.0,2.867492148359796,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
greedy-m,0.2294292624099875,4.144531317552591,0.15183742567529362,0.07759183673469389,0.2632869225,0.0,2.9973850055026534,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
lego,0.20241701751202837,4.144531317552591,0.15183742567529368,0.050579591836734696,0.2632869225,0.0,3.132446229992449,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
drs,0.25266905832835485,4.144531317552591,0.15183742567529362,0.10083163265306125,0.2632869225,0.0,2.881186025910817,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,79,20121
our,0.5038576940678945,6.253886191712582,0.41525890041710084,0.08859879365079365,0.7134302208333333,0.0,3.7345977213731096,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
ffd-m,0.3541932020635276,4.085622299649111,0.2745869659119241,0.0796062361516035,0.38747151166666666,0.0,2.314656289331473,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
cds-m,0.33474218165536435,4.085622299649111,0.2745869659119241,0.06015521574344023,0.38747151166666666,0.0,2.411911391372289,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
random-m,0.37436482013932937,4.085622299649111,0.2745869659119241,0.09977785422740526,0.38747151166666666,0.0,2.213798198952464,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
greedy-m,0.37525349652416895,4.085622299649112,0.2745869659119241,0.10066653061224487,0.38747151166666666,0.0,2.2093548170282666,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
lego,0.33474218165536435,4.085622299649111,0.2745869659119241,0.06015521574344023,0.38747151166666666,0.0,2.411911391372289,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
drs,0.3761030096437026,4.085622299649111,0.2745869659119241,0.10151604373177846,0.38747151166666666,0.0,2.205107251430598,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,80,20122
our,0.5722851467689243,6.223713786035482,0.47573429192963407,0.09655085483929024,0.6988863575,0.0,3.362288052190861,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
ffd-m,0.3083858718251128,4.177289431226181,0.23598004092132271,0.07240583090379009,0.44020229083333334,0.0,2.635360072100617,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
cds-m,0.3083858718251128,4.177289431226181,0.23598004092132271,0.07240583090379009,0.44020229083333334,0.0,2.635360072100617,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
random-m,0.3303738834869204,4.177289431226181,0.23598004092132277,0.09439384256559767,0.44020229083333334,0.0,2.525420013791579,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
greedy-m,0.33156912546942785,4.177289431226181,0.23598004092132277,0.09558908454810508,0.44020229083333334,0.0,2.519443803879042,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
lego,0.3083858718251128,4.177289431226181,0.23598004092132271,0.07240583090379009,0.44020229083333334,0.0,2.635360072100617,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
drs,0.3395035627872121,4.177289431226181,0.23598004092132277,0.10352352186588933,0.44020229083333334,0.0,2.4797716172901207,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,81,20123
our,0.48089836994674084,6.263993130279974,0.39102433820070914,0.08987403174603173,0.6178359116666666,0.0,3.8595012805462696,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
ffd-m,0.2221393061117567,3.9207232390126086,0.17825475800680043,0.043884548104956275,0.33529293,0.0,2.810026708453825,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
cds-m,0.2221393061117567,3.9207232390126086,0.17825475800680043,0.043884548104956275,0.33529293,0.0,2.810026708453825,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
random-m,0.2691746154735966,3.9207232390126086,0.17825475800680038,0.09091985746679625,0.33529293,0.0,2.5748501616446253,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
greedy-m,0.26842679126454794,3.9207232390126077,0.1782547580068004,0.09017203325774756,0.33529293,0.0,2.578589282689868,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
lego,0.2221393061117567,3.9207232390126086,0.17825475800680043,0.043884548104956275,0.33529293,0.0,2.810026708453825,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
drs,0.27499282085098575,3.9207232390126086,0.17825475800680043,0.09673806284418529,0.33529293,0.0,2.54575913475768,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,82,20124
our,0.39840760728501334,6.3237383163425545,0.3184875569111448,0.07992005037386855,0.62140253,0.0,4.331700279917488,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
ffd-m,0.23116166451811943,3.915890103717104,0.19330316889129728,0.037858495626822156,0.3347407325,0.0,2.760081781126507,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
cds-m,0.23116166451811943,3.915890103717104,0.19330316889129728,0.037858495626822156,0.3347407325,0.0,2.760081781126507,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
random-m,0.2889194662673906,3.915890103717104,0.19330316889129728,0.09561629737609333,0.3347407325,0.0,2.471292772380151,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
greedy-m,0.2598486790953789,3.915890103717104,0.19330316889129726,0.06654551020408164,0.3347407325,0.0,2.6166467082402094,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
lego,0.23116166451811943,3.915890103717104,0.19330316889129728,0.037858495626822156,0.3347407325,0.0,2.760081781126507,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
drs,0.2863631105822594,3.915890103717104,0.19330316889129726,0.09305994169096214,0.3347407325,0.0,2.484074550805807,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,83,20125
our,0.5884438576674015,6.246948735050164,0.4914608515832672,0.09698300608413432,0.7615426366666667,0.0,3.3047294467131563,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,84,20126
ffd-m,0.4006313781356366,4.355790820329303,0.3131076405982936,0.08752373753734298,0.47820055,0.0,2.35263392965112,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,84,20126
cds-m,0.3840018996775867,4.355790820329303,0.3131076405982936,0.0708942590792931,0.47820055,0.0,2.4357813219413695,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,84,20126
random-m,0.4122338832646723,4.355790820329303,0.31310764059829355,0.09912624266637875,0.47820055,0.0,2.2946214040059414,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,84,20126
greedy-m,0.40083069426420437,4.355790820329303,0.31310764059829355,0.08772305366591082,0.47820055,0.0,2.351637349008281,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,84,20126
lego,0.3840018996775867,4.355790820329303,0.3131076405982936,0.0708942590792931,0.47820055,0.0,2.4357813219413695,"{'congested': False, 'oom': False}",scale_stability,large,large,8,7,7,350,84,20126
